ARPT_ID,ARPT_NAME,CITY,STATE_NAME,predicted_score,cert_importance_score,is_military_relevant,LAT_DECIMAL,LONG_DECIMAL
LRG,LINCOLN RGNL,LINCOLN,MAINE,78.0375993965499,0.0,1,45.36185,-68.53445777
7G9,CANTON MUNI,CANTON,SOUTH DAKOTA,78.03542112211493,0.0,1,43.309,-96.57121666
GDM,GARDNER MUNI,GARDNER,MASSACHUSETTS,78.02956986712151,0.0,1,42.54988305,-72.01601888
1L7,ESCALANTE MUNI,ESCALANTE,UTAH,78.02462748119332,0.0,1,37.74536111,-111.57016666
9D2,HARDING COUNTY,BUFFALO,SOUTH DAKOTA,77.99674183969542,0.0,1,45.57955497,-103.52891019
16J,DAWSON MUNI,DAWSON,GEORGIA,77.99083571781762,0.0,1,31.74328805,-84.41929138
0C4,PENDER MUNI,PENDER,NEBRASKA,77.99013648273382,0.0,1,42.11341811,-96.72781338
2H2,JERRY SUMNERS SR AURORA MUNI,AURORA,MISSOURI,77.98165694576925,0.0,1,36.96230555,-93.69533333
4R3,JACKSON MUNI,JACKSON,ALABAMA,77.96365636748878,0.0,1,31.47055972,-87.89590138
07K,CENTRAL CITY MUNI/LARRY REINEKE FLD,CENTRAL CITY,NEBRASKA,77.9613810496862,0.0,1,41.1115613,-98.05133561
31AZ,BENSON,BENSON,ARIZONA,77.96002840029378,0.0,1,31.96369444,-110.25979472
9S4,MINERAL COUNTY,SUPERIOR,MONTANA,77.9552428755705,0.0,1,47.16825944,-114.85374111
EGQ,EMMETSBURG MUNI,EMMETSBURG,IOWA,77.92375407636575,0.0,1,43.10205555,-94.70452777
EOE,NEWBERRY COUNTY,NEWBERRY,SOUTH CAROLINA,77.92094463826041,0.0,1,34.30933333,-81.64066666
5R4,HOLK FLD AT FOLEY MUNI,FOLEY,ALABAMA,77.91409194737764,0.0,1,30.42766666,-87.70097222
82V,PINE BLUFFS MUNI,PINE BLUFFS,WYOMING,77.90486620096874,0.0,1,41.15247222,-104.13475
7M4,OSCEOLA MUNI,OSCEOLA,ARKANSAS,77.90482923168261,0.0,1,35.69113888,-90.01011111
BVN,ALBION MUNI,ALBION,NEBRASKA,77.90421501260859,0.0,1,41.72857694,-98.05575972
M78,MALVERN MUNI,MALVERN,ARKANSAS,77.90421501260859,0.0,1,34.33331583,-92.76149944
PKF,PARK FALLS MUNI,PARK FALLS,WISCONSIN,77.88833115512598,0.0,1,45.95509063,-90.4244345
FKA,FILLMORE COUNTY,PRESTON,MINNESOTA,77.86604378631628,0.0,1,43.67675,-92.17975
3H4,HILLSBORO MUNI,HILLSBORO,NORTH DAKOTA,77.85472869848198,0.0,1,47.35940777,-97.06041638
00R,LIVINGSTON MUNI,LIVINGSTON,TEXAS,77.84802957473418,0.0,1,30.68586111,-95.01791666
5R8,DE QUINCY INDUSTRIAL AIRPARK,DE QUINCY,LOUISIANA,77.83797395172368,0.0,1,30.44108333,-93.47361111
CPU,CALAVERAS COUNTY/MAURY RASMUSSEN FLD,SAN ANDREAS,CALIFORNIA,77.83409120658393,0.0,1,38.14611111,-120.64816666
2O1,GANSNER FLD,QUINCY,CALIFORNIA,77.82425438278965,0.0,1,39.94391666,-120.94538888
48A,COCHRAN,COCHRAN,GEORGIA,77.81802409344293,0.0,1,32.40065805,-83.27840638
MEY,JAMES G WHITING MEML FLD,MAPLETON,IOWA,77.81427446411143,0.0,1,42.178295,-95.79364527
MPG,MARSHALL COUNTY,MOUNDSVILLE,WEST VIRGINIA,77.81068169063673,0.0,1,39.88083333,-80.73577777
DKR,HOUSTON COUNTY,CROCKETT,TEXAS,77.8102264884675,0.0,1,31.30697222,-95.40383333
PZQ,PRESQUE ISLE COUNTY,ROGERS CITY,MICHIGAN,77.80454179844276,0.0,1,45.40708333,-83.81286111
PRN,MAC CRENSHAW MEML,GREENVILLE,ALABAMA,77.79867705222162,0.0,1,31.84569444,-86.61075
MKV,MARKSVILLE MUNI,MARKSVILLE,LOUISIANA,77.76874749938928,0.0,1,31.09465333,-92.06905861
43A,MONTGOMERY COUNTY,STAR,NORTH CAROLINA,77.76248342471582,0.0,1,35.38464972,-79.79026638
2M0,PRINCETON-CALDWELL COUNTY,PRINCETON,KENTUCKY,77.7502150942093,0.0,1,37.11513216,-87.85708216
16D,PERHAM MUNI,PERHAM,MINNESOTA,77.73948765628263,0.0,1,46.61097222,-95.60611111
3A2,NEW TAZEWELL MUNI,TAZEWELL,TENNESSEE,77.72660911113562,0.0,1,36.40889722,-83.55718583
90F,BROKEN BOW MUNI,BROKEN BOW,OKLAHOMA,77.72507558106949,0.0,1,34.01316666,-94.75833333
K09,PISECO,PISECO,NEW YORK,77.71380626963756,0.0,1,43.453265,-74.51500805
04Y,HAWLEY MUNI,HAWLEY,MINNESOTA,77.70903066728113,0.0,1,46.88377777,-96.35061111
CWV,CLAXTON-EVANS COUNTY,CLAXTON,GEORGIA,77.7075235570697,0.0,1,32.1950575,-81.86931666
4S1,GOLD BEACH MUNI,GOLD BEACH,OREGON,77.70298452212792,0.0,1,42.41536111,-124.42491666
O08,COLUSA COUNTY,COLUSA,CALIFORNIA,77.70272564176602,0.0,1,39.179,-121.99333333
M77,HOWARD COUNTY,NASHVILLE,ARKANSAS,77.67972605604074,0.0,1,33.99719444,-93.83808333
GGF,GRANT MUNI,GRANT,NEBRASKA,77.67942421599294,0.0,1,40.87066336,-101.73387941
GOP,GATESVILLE MUNI,GATESVILLE,TEXAS,77.67665595572701,0.0,1,31.42093888,-97.79646388
13C,LAKEVIEW/GRIFFITH FLD,LAKEVIEW,MICHIGAN,77.65804640739054,0.0,1,43.45225,-85.26463888
DYT,SKY HARBOR,DULUTH,MINNESOTA,77.64009102342126,0.0,1,46.7221225,-92.04438583
ISB,SIBLEY MUNI,SIBLEY,IOWA,77.61491361646333,0.0,1,43.36935277,-95.75963888
RWV,CALDWELL MUNI,CALDWELL,TEXAS,77.6140536946953,0.0,1,30.51547427,-96.70408577
SKI,SAC CITY MUNI,SAC CITY,IOWA,77.61306452361404,0.0,1,42.37905555,-94.97961111
CPM,COMPTON/WOODLEY,COMPTON,CALIFORNIA,77.60776202754779,0.0,1,33.88991666,-118.24380555
O28,ELLS FLD/WILLITS MUNI,WILLITS,CALIFORNIA,77.6041965260621,0.0,1,39.45132888,-123.37233083
09J,JEKYLL ISLAND,JEKYLL ISLAND,GEORGIA,77.60108907210164,0.0,1,31.07447222,-81.42777777
CNC,CHARITON MUNI,CHARITON,IOWA,77.58186308199488,0.0,1,41.01961111,-93.35966666
5M1,DEWITT MUNI/WHITCOMB FLD,DE WITT,ARKANSAS,77.57223867594894,0.0,1,34.26227777,-91.3075
M13,POPLARVILLE/PEARL RIVER COUNTY,POPLARVILLE,MISSISSIPPI,77.56710145363797,0.0,1,30.78657638,-89.5045375
5C8,WASHBURN MUNI,WASHBURN,NORTH DAKOTA,77.56198702038229,0.0,1,47.35114888,-101.02589611
3W5,MEARS FLD,CONCRETE,WASHINGTON,77.54262037216,0.0,1,48.52983833,-121.75824888
49A,GILMER COUNTY,ELLIJAY,GEORGIA,77.52917250417798,0.0,1,34.62819444,-84.52655555
M23,JAMES H EASOM FLD,NEWTON,MISSISSIPPI,77.51771156538405,0.0,1,32.31200694,-89.13565
M24,DEAN GRIFFIN MEML,WIGGINS,MISSISSIPPI,77.51771156538405,0.0,1,30.843,-89.1615
Y83,SANDUSKY CITY,SANDUSKY,MICHIGAN,77.51488641442971,0.0,1,43.45563561,-82.84178119
0I8,CYNTHIANA-HARRISON COUNTY,CYNTHIANA,KENTUCKY,77.51415158424564,0.0,1,38.36616388,-84.28334444
K26,CARROLLTON MEML,CARROLLTON,MISSOURI,77.5056620098319,0.0,1,39.31216666,-93.50655555
CFE,BUFFALO MUNI,BUFFALO,MINNESOTA,77.50091701559893,0.0,1,45.15883333,-93.84330555
2A1,JAMESTOWN MUNI,JAMESTOWN,TENNESSEE,77.44473885889971,0.0,1,36.34970361,-84.94665333
MVM,MACHIAS VALLEY,MACHIAS,MAINE,77.42952014281782,0.0,1,44.70309555,-67.47859027
CHU,HOUSTON COUNTY,CALEDONIA,MINNESOTA,77.41340939909807,0.0,1,43.59635861,-91.50394638
5M0,HARTSELLE/MORGAN COUNTY RGNL,HARTSELLE,ALABAMA,77.41305048511144,0.0,1,34.40822222,-86.93294444
LSK,LUSK MUNI,LUSK,WYOMING,77.37778835609045,0.0,1,42.75380555,-104.40455555
A30,SCOTT VALLEY,FORT JONES,CALIFORNIA,77.3334081271228,0.0,1,41.55777777,-122.85494444
04M,CALHOUN COUNTY,PITTSBORO,MISSISSIPPI,77.29702030294041,0.0,1,33.93008333,-89.34327777
52A,MADISON MUNI,MADISON,GEORGIA,77.27395998273384,0.0,1,33.612125,-83.46044444
D73,CY NUNNALLY MEML,MONROE,GEORGIA,77.27395998273384,0.0,1,33.78252777,-83.69280555
68Y,WELLS MUNI,WELLS,MINNESOTA,77.25487519677701,0.0,1,43.74122083,-93.777175
10D,WINSTED MUNI,WINSTED,MINNESOTA,77.25487519677701,0.0,1,44.95385,-94.06539027
PHH,ROBERT F SWINNIE,ANDREWS,SOUTH CAROLINA,77.24157562014585,0.0,1,33.45169972,-79.52617666
X01,EVERGLADES AIRPARK,EVERGLADES CITY,FLORIDA,77.21192054648753,0.0,1,25.84886111,-81.39027777
M44,HOUSTON MUNI,HOUSTON,MISSISSIPPI,77.19133384763919,0.0,1,33.88649444,-89.022975
LUX,LAURENS COUNTY,LAURENS,SOUTH CAROLINA,77.1847063499748,0.0,1,34.50711111,-81.94694444
UOS,FRANKLIN COUNTY,SEWANEE,TENNESSEE,77.17422341793723,0.0,1,35.20514583,-85.89814722
SXL,SUMMERSVILLE,SUMMERSVILLE,WEST VIRGINIA,77.15028570807439,0.0,1,38.23163888,-80.87080555
4M1,CARROLL COUNTY,BERRYVILLE,ARKANSAS,77.09079543457645,0.0,1,36.38134194,-93.62454027
1A3,MARTIN CAMPBELL FLD,COPPERHILL,TENNESSEE,77.04489643628301,0.0,1,35.01581611,-84.34683111
RVN,HAWKINS COUNTY,ROGERSVILLE,TENNESSEE,77.03837594079528,0.0,1,36.45757916,-82.88503416
08M,CARTHAGE-LEAKE COUNTY,CARTHAGE,MISSISSIPPI,76.99376199509345,0.0,1,32.76158333,-89.53038888
33M,WATER VALLEY MUNI,WATER VALLEY,MISSISSIPPI,76.99376199509345,0.0,1,34.16786111,-89.68488888
1M2,BELZONI MUNI,BELZONI,MISSISSIPPI,76.98203137351626,0.0,1,33.14518055,-90.51528472
23M,CLARKE COUNTY,QUITMAN,MISSISSIPPI,76.96607673286363,0.0,1,32.0859545,-88.73902519
N97,HIATT,THOMASVILLE,NORTH CAROLINA,76.94449072642298,0.0,1,35.83013666,-80.10754472
3M9,WARREN MUNI/JOHN B FRAZER JR FLD,WARREN,ARKANSAS,76.91955595428873,0.0,1,33.56044333,-92.08538861
K67,OSWEGO MUNI,OSWEGO,KANSAS,76.88398278761109,0.0,1,37.15938888,-95.0415
M43,PRENTISS-JEFFERSON DAVIS COUNTY,PRENTISS,MISSISSIPPI,76.85295867120065,0.0,1,31.59530555,-89.90644444
6J4,SALUDA COUNTY,SALUDA,SOUTH CAROLINA,76.84805975776234,0.0,1,33.92679305,-81.79462777
52J,LEE COUNTY/BUTTERS FLD,BISHOPVILLE,SOUTH CAROLINA,76.83898580591102,0.0,1,34.244485,-80.23603361
5A4,OKOLONA MUNI/RICHARD STOVALL FLD,OKOLONA,MISSISSIPPI,76.83818637579614,0.0,1,34.01580555,-88.72619444
35A,"UNION COUNTY, TROY SHELTON FLD",UNION,SOUTH CAROLINA,76.83241250359244,0.0,1,34.68694916,-81.64116444
I96,COLUMBIA-ADAIR COUNTY,COLUMBIA,KENTUCKY,76.80867050803576,0.0,1,37.08533972,-85.34718444
PTH,PORT HEIDEN,PORT HEIDEN,ALASKA,76.73936421303834,0.0,1,56.95910111,-158.63336194
TAL,RALPH M CALHOUN MEML,TANANA,ALASKA,76.64773636975643,0.0,1,65.17438888,-152.10811111
C25,WAVERLY MUNI,WAVERLY,IOWA,76.6389231637319,0.0,1,42.74179555,-92.50721333
4D8,FULLER,MILFORD,IOWA,76.63830894465788,0.0,1,43.33339388,-95.1590925
5A6,WINONA-MONTGOMERY COUNTY,WINONA,MISSISSIPPI,76.63425918070979,0.0,1,33.46498777,-89.7302175
4K6,BLOOMFIELD MUNI,BLOOMFIELD,IOWA,76.63009244464956,0.0,1,40.73210555,-92.42826888
01M,TISHOMINGO COUNTY,BELMONT,MISSISSIPPI,76.62513648215669,0.0,1,34.49179138,-88.2012025
22M,PONTOTOC COUNTY,PONTOTOC,MISSISSIPPI,76.61630576307435,0.0,1,34.27555555,-89.03802777
RRQ,ROCK RAPIDS MUNI,ROCK RAPIDS,IOWA,76.58693323497491,0.0,1,43.45222111,-96.17977694
0AA1,YAKATAGA,YAKATAGA,ALASKA,76.55952111015748,0.0,1,60.08084861,-142.49549444
SVA,SAVOONGA,SAVOONGA,ALASKA,76.48953088171955,0.0,1,63.68627777,-170.49316666
MHM,MINCHUMINA,MINCHUMINA,ALASKA,76.40951078984169,0.0,1,63.88597222,-152.30183333
UIL,QUILLAYUTE,QUILLAYUTE,WASHINGTON,76.37110425003897,0.0,1,47.93658027,-124.56261583
07MT,GLASGOW INDUSTRIAL,GLASGOW,MONTANA,76.33733224327248,0.0,1,48.42109508,-106.52771588
TNT,DADE-COLLIER TRAINING AND TRANSITION,MIAMI,FLORIDA,76.30803031127978,0.0,1,25.86180555,-80.897
PSB,MID-STATE,PHILIPSBURG,PENNSYLVANIA,75.95999612190992,0.0,1,40.88439138,-78.08734166
K79,JETMORE MUNI,JETMORE,KANSAS,75.95962870434543,0.0,1,37.98444444,-99.89433333
MBA,MANOKOTAK,MANOKOTAK,ALASKA,75.92426009851806,0.0,1,58.93205555,-158.90188888
MLY,MANLEY HOT SPRINGS,MANLEY HOT SPRINGS,ALASKA,75.91393109163714,0.0,1,64.98794444,-150.64758333
51Z,MINTO AL WRIGHT,MINTO,ALASKA,75.91393109163714,0.0,1,65.14816666,-149.36858333
7F3,CADDO MILLS MUNI,CADDO MILLS,TEXAS,75.91093145884074,0.0,1,33.03622222,-96.24313888
RDV,RED DEVIL,RED DEVIL,ALASKA,75.90799252510723,0.0,1,61.78805555,-157.35025
CXF,COLDFOOT,COLDFOOT,ALASKA,75.88176913076008,0.0,1,67.25217083,-150.20390805
AFM,AMBLER,AMBLER,ALASKA,75.86578082408295,0.0,1,67.10620055,-157.85715583
PYG,PAGELAND,PAGELAND,SOUTH CAROLINA,75.85546011756196,0.0,1,34.74213888,-80.34519444
E30,BRUCE FLD,BALLINGER,TEXAS,75.84932064672103,0.0,1,31.67447222,-99.977
92F,CHATTANOOGA SKY HARBOR,CHATTANOOGA,OKLAHOMA,75.84433345946111,0.0,1,34.36886111,-98.68213888
1O1,GRANDFIELD MUNI,GRANDFIELD,OKLAHOMA,75.84433345946111,0.0,1,34.23758944,-98.74200916
F09,OLUSTEE MUNI,OLUSTEE,OKLAHOMA,75.84433345946111,0.0,1,34.51257416,-99.42953333
DEE,DEERING,DEERING,ALASKA,75.80558640356378,0.0,1,66.06911111,-162.76705555
T88,COLORADO CITY,COLORADO CITY,TEXAS,75.79982624299704,0.0,1,32.46842833,-100.92112222
RFI,RUSK COUNTY,HENDERSON,TEXAS,75.79250948920806,0.0,1,32.14172277,-94.85172805
3R2,LE GROS MEML,CROWLEY,LOUISIANA,75.74158517813771,0.0,1,30.16177777,-92.48397222
55K,OXFORD MUNI,OXFORD,KANSAS,75.7245256518816,0.0,1,37.26910833,-97.09335416
L04,HOLTVILLE,HOLTVILLE,CALIFORNIA,75.69679817646896,0.0,1,32.84494444,-115.2685
CN64,DESERT CENTER,DESERT CENTER,CALIFORNIA,75.6959997414721,0.0,1,33.74772222,-115.32525
30K,INGALLS MUNI,INGALLS,KANSAS,75.67115984423953,0.0,1,37.90686111,-100.53141666
2V5,WRAY MUNI,WRAY,COLORADO,75.63844605751198,0.0,1,40.10039694,-102.2411725
GAM,GAMBELL,GAMBELL,ALASKA,75.56900968816981,0.0,1,63.76661638,-171.73278388
S01,CONRAD,CONRAD,MONTANA,75.55696430885942,0.0,1,48.16827777,-111.97644444
3W7,GRAND COULEE DAM,ELECTRIC CITY,WASHINGTON,75.55309419769385,0.0,1,47.92205555,-119.083
7S6,WHITE SULPHUR SPRINGS,WHITE SULPHUR SPRINGS,MONTANA,75.53428706476893,0.0,1,46.49557861,-110.9119175
SOV,SELDOVIA,SELDOVIA,ALASKA,75.52940969599057,0.0,1,59.44390555,-151.70504166
AQY,GIRDWOOD,GIRDWOOD,ALASKA,75.52940969599057,0.0,1,60.96902222,-149.11934583
LHB,HEARNE MUNI,HEARNE,TEXAS,75.52606035428607,0.0,1,30.87208333,-96.62219444
O33,SAMOA FLD,EUREKA,CALIFORNIA,75.52347168576904,0.0,1,40.78086111,-124.21227777
F99,HOLDENVILLE MUNI,HOLDENVILLE,OKLAHOMA,75.52260666196645,0.0,1,35.08586111,-96.41666666
ELI,ELIM,ELIM,ALASKA,75.51562413292706,0.0,1,64.61497222,-162.27052777
3U3,BOWMAN FLD,ANACONDA,MONTANA,75.51416712861165,0.0,1,46.1534145,-112.86773455
0V4,BROOKNEAL/CAMPBELL COUNTY,BROOKNEAL,VIRGINIA,75.4998741218477,0.0,1,37.14172222,-79.01638888
77G,MARLETTE TOWNSHIP,MARLETTE,MICHIGAN,75.49709102119557,0.0,1,43.31183305,-83.09092027
EZS,SHAWANO MUNI,SHAWANO,WISCONSIN,75.48769931034963,0.0,1,44.78730583,-88.5600125
20R,CRYSTAL CITY MUNI,CRYSTAL CITY,TEXAS,75.47501573912307,0.0,1,28.69755555,-99.81766666
CHT,CHILLICOTHE MUNI,CHILLICOTHE,MISSOURI,75.46458870540911,0.0,1,39.78201544,-93.49623608
OBU,KOBUK,KOBUK,ALASKA,75.46263482165206,0.0,1,66.91233333,-156.89733333
L77,CHIRIACO SUMMIT,CHIRIACO SUMMIT,CALIFORNIA,75.45970269292195,0.0,1,33.66481111,-115.71041388
TNI,FRANCISCO MANGLONA BORJA/TINIAN INTL,TINIAN ISLAND,N MARIANA ISLANDS,75.45130874043822,0.0,1,14.99923055,145.61935083
FOT,ROHNERVILLE,FORTUNA,CALIFORNIA,75.44822257251295,0.0,1,40.55394138,-124.13265555
KLG,KALSKAG,KALSKAG,ALASKA,75.43515976719456,0.0,1,61.53597222,-160.34558333
S34,PLAINS,PLAINS,MONTANA,75.42684177569556,0.0,1,47.47355583,-114.90708138
2E7,MC LEAN/GRAY COUNTY,MC LEAN,TEXAS,75.42388067965098,0.0,1,35.24686111,-100.54680555
F72,FRANKLIN FLD,FRANKLIN,CALIFORNIA,75.42057459537342,0.0,1,38.304,-121.42930555
5B1,JOHN H BOYLAN STATE (ISLAND POND),ISLAND POND,VERMONT,75.41419334056715,0.0,1,44.78997222,-71.82641666
ANY,ANTHONY MUNI,ANTHONY,KANSAS,75.4031178913535,0.0,1,37.15988888,-98.07952777
EHA,ELKHART-MORTON COUNTY,ELKHART,KANSAS,75.4031178913535,0.0,1,37.00078222,-101.88002777
MYZ,MARYSVILLE MUNI,MARYSVILLE,KANSAS,75.39533041105008,0.0,1,39.85642916,-96.6307125
NUL,NULATO,NULATO,ALASKA,75.39505625475101,0.0,1,64.72933333,-158.07422222
KEK,EKWOK,EKWOK,ALASKA,75.39505625475101,0.0,1,59.35683888,-157.47113944
K44,BEAVER MUNI,BEAVER,OKLAHOMA,75.38870093631535,0.0,1,36.7979485,-100.52691375
PEV,PERRYVILLE,PERRYVILLE,ALASKA,75.38720925821741,0.0,1,55.90672361,-159.16082916
KVC,KING COVE,KING COVE,ALASKA,75.38720925821741,0.0,1,55.11638416,-162.26653555
SHX,SHAGELUK,SHAGELUK,ALASKA,75.38720925821741,0.0,1,62.69230555,-159.56922222
RSH,RUSSIAN MISSION,RUSSIAN MISSION,ALASKA,75.38720925821741,0.0,1,61.77489027,-161.31939872
GAB,GABBS,GABBS,NEVADA,75.38651381730938,0.0,1,38.92226388,-117.95856111
Y55,CRANDON/STEVE CONWAY MUNI,CRANDON,WISCONSIN,75.36110623038775,0.0,1,45.52264833,-88.9284373
48S,HARLEM,HARLEM,MONTANA,75.33590977592655,0.0,1,48.56629455,-108.77403619
GRO,BENJAMIN TAISACAN MANGLONA INTL,ROTA ISLAND,N MARIANA ISLANDS,75.3212621329146,0.0,1,14.17434944,145.24111916
5I6,GALVESTON,GALVESTON,INDIANA,75.31225381970806,0.0,1,40.584205,-86.25694027
Y27,STANDING ROCK,FORT YATES,NORTH DAKOTA,75.28952693939667,0.0,1,46.0668825,-100.63277944
JDN,JORDAN,JORDAN,MONTANA,75.28668491386239,0.0,1,47.32875,-106.95269444
F21,MEMPHIS MUNI,MEMPHIS,TEXAS,75.2837238178178,0.0,1,34.73958944,-100.52970083
LOL,DERBY FLD,LOVELOCK,NEVADA,75.26607539699663,0.0,1,40.06646747,-118.56508611
1O8,TIPTON MUNI,TIPTON,OKLAHOMA,75.24854407448217,0.0,1,34.458625,-99.17133333
F32,HEALDTON MUNI,HEALDTON,OKLAHOMA,75.24854407448217,0.0,1,34.25489444,-97.47292777
SKW,SKWENTNA,SKWENTNA,ALASKA,75.21021214799116,0.0,1,61.9661125,-151.19539027
TCT,TAKOTNA,TAKOTNA,ALASKA,75.21021214799116,0.0,1,62.99294444,-156.02972222
44U,SALINA-GUNNISON,SALINA,UTAH,75.20352234208681,0.0,1,39.02912833,-111.83825833
ABO,ANTONIO/NERY/JUARBE POL,ARECIBO,PUERTO RICO,75.20312790155889,0.0,1,18.45091666,-66.67544444
L90,OCOTILLO,OCOTILLO WELLS,CALIFORNIA,75.19274238127967,0.0,1,33.14781744,-116.13153358
32S,STEVENSVILLE,STEVENSVILLE,MONTANA,75.19235779688606,0.0,1,46.52511111,-114.05280555
L73,POSO-KERN COUNTY,FAMOSO,CALIFORNIA,75.18920128010774,0.0,1,35.59638888,-119.12827777
1Q4,NEW JERUSALEM,TRACY,CALIFORNIA,75.18746687534872,0.0,1,37.67777777,-121.30119444
RED,RED LODGE,RED LODGE,MONTANA,75.18390761025346,0.0,1,45.18483333,-109.25770972
3S4,ILLINOIS VALLEY,CAVE JUNCTION,OREGON,75.18293742687665,0.0,1,42.1036,-123.68241666
MAZ,EUGENIO MARIA DE HOSTOS,MAYAGUEZ,PUERTO RICO,75.14582865352574,0.0,1,18.25568611,-67.14847166
E19,GRUVER MUNI,GRUVER,TEXAS,75.14124442478743,0.0,1,36.23372611,-101.43218944
09R,TYLER COUNTY,WOODVILLE,TEXAS,75.14124442478743,0.0,1,30.77520055,-94.4585325
5F1,POST-GARZA COUNTY MUNI,POST,TEXAS,75.14124442478743,0.0,1,33.20330555,-101.33822222
D64,WESTHOPE MUNI,WESTHOPE,NORTH DAKOTA,75.13740782101176,0.0,1,48.91307638,-101.03372222
W20,MOSES LAKE MUNI,MOSES LAKE,WASHINGTON,75.13729415263883,0.0,1,47.14200416,-119.23788194
CFT,GREENLEE COUNTY,CLIFTON/MORENCI,ARIZONA,75.12673808415872,0.0,1,32.95703863,-109.2111623
7K5,KENMARE MUNI,KENMARE,NORTH DAKOTA,75.12595238785254,0.0,1,48.6676125,-102.04800277
M45,ALPINE COUNTY,MARKLEEVILLE,CALIFORNIA,75.1240685328417,0.0,1,38.73475,-119.76705555
BTY,BEATTY,BEATTY,NEVADA,75.11506626245327,0.0,1,36.86113305,-116.78639944
WLW,WILLOWS/GLENN COUNTY,WILLOWS,CALIFORNIA,75.11432281719172,0.0,1,39.51575588,-122.21727544
F68,ANADARKO MUNI,ANADARKO,OKLAHOMA,75.10688349533977,0.0,1,35.05219444,-98.26405555
4K0,PEDRO BAY,PEDRO BAY,ALASKA,75.09591505651805,0.0,1,59.79694444,-154.12997222
5NN,NONDALTON,NONDALTON,ALASKA,75.06803549754665,0.0,1,59.98023027,-154.83917472
WBB,STEBBINS,STEBBINS,ALASKA,75.0667671785795,0.0,1,63.51597222,-162.278
HWQ,WHEATLAND COUNTY AT HARLOWTON,HARLOWTON,MONTANA,75.06344456644685,0.0,1,46.44861111,-109.85277777
PJY,PINCKNEYVILLE/DU QUOIN,PINCKNEYVILLE,ILLINOIS,75.06319724675839,0.0,1,37.97788416,-89.36044888
ATA,HALL-MILLER MUNI,ATLANTA,TEXAS,75.0628190431173,0.0,1,33.10252777,-94.19502777
CLP,CLARKS POINT,CLARKS POINT,ALASKA,75.06209693101674,0.0,1,58.83369444,-158.52938888
95F,CLEVELAND MUNI,CLEVELAND,OKLAHOMA,75.04958424730663,0.0,1,36.28416666,-96.46333333
F10,HENRYETTA MUNI,HENRYETTA,OKLAHOMA,75.02509145195202,0.0,1,35.40687972,-96.01583277
F36,CORDELL MUNI,CORDELL,OKLAHOMA,75.02509145195202,0.0,1,35.29629925,-98.96771563
6OK6,EARL HENRY,BLACKWELL,OKLAHOMA,75.02509145195202,0.0,1,36.79586527,-97.31698805
SCM,SCAMMON BAY,SCAMMON BAY,ALASKA,75.01516066097037,0.0,1,61.84454166,-165.57375
VIQ,NEILLSVILLE MUNI,NEILLSVILLE,WISCONSIN,75.01481804237748,0.0,1,44.55811111,-90.51225
P14,HOLBROOK MUNI,HOLBROOK,ARIZONA,75.00921665515793,0.0,1,34.94072222,-110.1385
ONM,SOCORRO MUNI,SOCORRO,NEW MEXICO,75.00536979383315,0.0,1,34.02247222,-106.90313888
1I8,CONVERSE,CONVERSE,INDIANA,74.98776098049134,0.0,1,40.57320277,-85.89959722
06U,JACKPOT/HAYDEN FLD,JACKPOT,NEVADA,74.97749569963172,0.0,1,41.97583083,-114.65801555
1V0,NAVAJO LAKE,NAVAJO DAM,NEW MEXICO,74.96720828630163,0.0,1,36.80829055,-107.65261416
SFY,TRI-TOWNSHIP,SAVANNA,ILLINOIS,74.95640813970816,0.0,1,42.04583333,-90.10794444
I06,CITY OF TULIA/SWISHER COUNTY MUNI,TULIA,TEXAS,74.95323985953797,0.0,1,34.56682472,-101.78146111
15F,HASKELL MUNI,HASKELL,TEXAS,74.95323985953797,0.0,1,33.19148686,-99.71787263
P04,BISBEE MUNI,BISBEE,ARIZONA,74.94052824558838,0.0,1,31.36399027,-109.88312861
CJX,CROOKED CREEK,CROOKED CREEK,ALASKA,74.93335646140424,0.0,1,61.87111805,-158.13795638
U48,COXS WELL,ATOMIC CITY,IDAHO,74.91640118293631,0.0,1,43.21775,-113.22755555
A32,BUTTE VALLEY,DORRIS,CALIFORNIA,74.9161738816456,0.0,1,41.88725,-121.97558333
S31,LOPEZ ISLAND,LOPEZ,WASHINGTON,74.91179986947353,0.0,1,48.48391666,-122.93766666
GRN,GORDON MUNI,GORDON,NEBRASKA,74.90836628471132,0.0,1,42.80597805,-102.17525111
0R7,THE RED RIVER,COUSHATTA,LOUISIANA,74.86310460972325,0.0,1,31.99027777,-93.30761111
T05,CHARLES R JOHNSON,PORT MANSFIELD,TEXAS,74.84785952934111,0.0,1,26.56015555,-97.43925
I16,KEE FLD,PINEVILLE,WEST VIRGINIA,74.8451762480172,0.0,1,37.60044444,-81.55927777
S64,STANFORD/BIGGERSTAFF FLD,STANFORD,MONTANA,74.84080047985181,0.0,1,47.14686305,-110.23004555
L62,ELK HILLS-BUTTONWILLOW,BUTTONWILLOW,CALIFORNIA,74.81761443339005,0.0,1,35.35344444,-119.47972222
1K2,LINDSAY MUNI,LINDSAY,OKLAHOMA,74.79931785171208,0.0,1,34.84945138,-97.58529166
N68,FRANKLIN COUNTY RGNL,CHAMBERSBURG,PENNSYLVANIA,74.78888320104322,0.0,1,39.97296138,-77.64325611
